Holiday_ID,countryOrRegion,holidayName,normalizeHolidayName,isPaidTimeOff,countryRegionCode,date,Month
25898,Poland,Bo?e Narodzenie (pierwszy dzie?),Bo?e Narodzenie (pierwszy dzie?),NULL,PL,12/25/2019,12
25899,Portugal,Dia de Natal,Dia de Natal,NULL,PT,12/25/2019,12
25900,Scotland,Christmas Day,Christmas Day,NULL,NULL,12/25/2019,12
25903,Spain,Navidad,Navidad,NULL,ES,12/25/2019,12
25911,Austria,Stefanitag,Stefanitag,NULL,AT,12/26/2019,12
25913,Croatia,Sveti Stjepan,Sveti Stjepan,NULL,HR,12/26/2019,12
25916,England,Boxing Day,Boxing Day,NULL,NULL,12/26/2019,12
25917,Finland,Tapaninpäivä,Tapaninpäivä,NULL,FI,12/26/2019,12
25918,Germany,Zweiter Weihnachtstag,Zweiter Weihnachtstag,NULL,DE,12/26/2019,12
25919,Hungary,Karácsony másnapja,Karácsony másnapja,NULL,HU,12/26/2019,12
25922,Italy,Santo Stefano,Santo Stefano,NULL,IT,12/26/2019,12
25926,Norway,Andre juledag,Andre juledag,NULL,NO,12/26/2019,12
25927,Poland,Bo?e Narodzenie (drugi dzie?),Bo?e Narodzenie (drugi dzie?),NULL,PL,12/26/2019,12
25928,Scotland,Boxing Day,Boxing Day,NULL,NULL,12/26/2019,12
25934,Hungary,Karácsony másnapja utáni pihen?nap,Karácsony másnapja utáni pihen?nap,NULL,HU,12/27/2019,12
25935,Norway,Søndag,Søndag,NULL,NO,12/29/2019,12
25940,Austria,Neujahr,Neujahr,NULL,AT,1/1/2020,1
25942,Belgium,Nieuwjaarsdag,Nieuwjaarsdag,NULL,BE,1/1/2020,1
25946,Croatia,Nova Godina,Nova Godina,NULL,HR,1/1/2020,1
25949,England,New Year's Day,New Year's Day,NULL,NULL,1/1/2020,1
25950,Finland,Uudenvuodenpäivä,Uudenvuodenpäivä,NULL,FI,1/1/2020,1
25951,France,Jour de l'an,Jour de l'an,NULL,FR,1/1/2020,1
25952,Germany,Neujahr,Neujahr,NULL,DE,1/1/2020,1
25953,Hungary,Újév,Újév,NULL,HU,1/1/2020,1
25956,Italy,Capodanno,Capodanno,NULL,IT,1/1/2020,1
25962,Norway,Første nyttårsdag,Første nyttårsdag,NULL,NO,1/1/2020,1
25963,Poland,Nowy Rok,Nowy Rok,NULL,PL,1/1/2020,1
25964,Portugal,Ano Novo,Ano Novo,NULL,PT,1/1/2020,1
25965,Scotland,New Year's Day,New Year's Day,NULL,NULL,1/1/2020,1
25968,Spain,Año nuevo,Año nuevo,NULL,ES,1/1/2020,1
25977,Scotland,New Year Holiday,New Year Holiday,NULL,NULL,1/2/2020,1
25980,Norway,Søndag,Søndag,NULL,NO,1/5/2020,1
25982,Austria,Heilige Drei Könige,Heilige Drei Könige,NULL,AT,1/6/2020,1
25984,Croatia,Sveta tri kralja,Sveta tri kralja,NULL,HR,1/6/2020,1
25985,Finland,Loppiainen,Loppiainen,NULL,FI,1/6/2020,1
25986,Italy,Epifania del Signore,Epifania del Signore,NULL,IT,1/6/2020,1
25987,Poland,?wi?to Trzech Króli,?wi?to Trzech Króli,NULL,PL,1/6/2020,1
25988,Spain,Epifanía del Señor,Epifanía del Señor,NULL,ES,1/6/2020,1
25992,Norway,Søndag,Søndag,NULL,NO,1/12/2020,1
25996,Norway,Søndag,Søndag,NULL,NO,1/19/2020,1
26001,Norway,Søndag,Søndag,NULL,NO,1/26/2020,1
26004,Norway,Søndag,Søndag,NULL,NO,2/2/2020,2
26010,Norway,Søndag,Søndag,NULL,NO,2/9/2020,2
26013,Norway,Søndag,Søndag,NULL,NO,2/16/2020,2
26018,Norway,Søndag,Søndag,NULL,NO,2/23/2020,2
26025,Norway,Søndag,Søndag,NULL,NO,3/1/2020,3
26028,Norway,Søndag,Søndag,NULL,NO,3/8/2020,3
26031,Hungary,Nemzeti ünnep,Nemzeti ünnep,NULL,HU,3/15/2020,3
26032,Norway,Søndag,Søndag,NULL,NO,3/15/2020,3
26041,Norway,Søndag,Søndag,NULL,NO,3/22/2020,3
26045,Norway,Søndag,Søndag,NULL,NO,3/29/2020,3
26049,Norway,Søndag,Søndag,NULL,NO,4/5/2020,4
26054,Norway,Skjærtorsdag,Skjærtorsdag,NULL,NO,4/9/2020,4
26062,England,Good Friday,Good Friday,NULL,NULL,4/10/2020,4
26063,Finland,Pitkäperjantai,Pitkäperjantai,NULL,FI,4/10/2020,4
26064,Germany,Karfreitag,Karfreitag,NULL,DE,4/10/2020,4
26065,Hungary,Nagypéntek,Nagypéntek,NULL,HU,4/10/2020,4
26070,Norway,Langfredag,Langfredag,NULL,NO,4/10/2020,4
26071,Portugal,Sexta-feira Santa,Sexta-feira Santa,NULL,PT,4/10/2020,4
26072,Scotland,Good Friday,Good Friday,NULL,NULL,4/10/2020,4
26079,Belgium,Pasen,Pasen,NULL,BE,4/12/2020,4
26081,Croatia,Uskrs,Uskrs,NULL,HR,4/12/2020,4
26083,Finland,Pääsiäispäivä,Pääsiäispäivä,NULL,FI,4/12/2020,4
26084,Hungary,Húsvét,Húsvét,NULL,HU,4/12/2020,4
26085,Italy,Pasqua di Resurrezione,Pasqua di Resurrezione,NULL,IT,4/12/2020,4
26087,Norway,"Første påskedag, Søndag","Første påskedag, Søndag",NULL,NO,4/12/2020,4
26088,Poland,Niedziela Wielkanocna,Niedziela Wielkanocna,NULL,PL,4/12/2020,4
26089,Portugal,Páscoa,Páscoa,NULL,PT,4/12/2020,4
26093,Austria,Ostermontag,Ostermontag,NULL,AT,4/13/2020,4
26094,Belgium,Paasmaandag,Paasmaandag,NULL,BE,4/13/2020,4
26095,Croatia,Uskrsni ponedjeljak,Uskrsni ponedjeljak,NULL,HR,4/13/2020,4
26098,England,Easter Monday,Easter Monday,NULL,NULL,4/13/2020,4
26099,Finland,2. pääsiäispäivä,2. pääsiäispäivä,NULL,FI,4/13/2020,4
26100,France,Lundi de Pâques,Lundi de Pâques,NULL,FR,4/13/2020,4
26101,Germany,Ostermontag,Ostermontag,NULL,DE,4/13/2020,4
26102,Hungary,Húsvét Hétf?,Húsvét Hétf?,NULL,HU,4/13/2020,4
26105,Italy,Lunedì dell'Angelo,Lunedì dell'Angelo,NULL,IT,4/13/2020,4
26109,Norway,Andre påskedag,Andre påskedag,NULL,NO,4/13/2020,4
26110,Poland,Poniedzia?ek Wielkanocny,Poniedzia?ek Wielkanocny,NULL,PL,4/13/2020,4
26117,Norway,Søndag,Søndag,NULL,NO,4/19/2020,4
26122,Italy,Festa della Liberazione,Festa della Liberazione,NULL,IT,4/25/2020,4
26124,Portugal,Dia da Liberdade,Dia da Liberdade,NULL,PT,4/25/2020,4
26125,Norway,Søndag,Søndag,NULL,NO,4/26/2020,4
26134,Austria,Staatsfeiertag,Staatsfeiertag,NULL,AT,5/1/2020,5
26136,Belgium,Dag van de Arbeid,Dag van de Arbeid,NULL,BE,5/1/2020,5
26139,Croatia,Me?unarodni praznik rada,Me?unarodni praznik rada,NULL,HR,5/1/2020,5
26141,Finland,Vappu,Vappu,NULL,FI,5/1/2020,5
26142,France,Fête du Travail,Fête du Travail,NULL,FR,5/1/2020,5
26143,Germany,Erster Mai,Erster Mai,NULL,DE,5/1/2020,5
26144,Hungary,A Munka ünnepe,A Munka ünnepe,NULL,HU,5/1/2020,5
26146,Italy,Festa dei Lavoratori,Festa dei Lavoratori,NULL,IT,5/1/2020,5
26148,Norway,Arbeidernes dag,Arbeidernes dag,NULL,NO,5/1/2020,5
26149,Poland,?wi?to Pa?stwowe,?wi?to Pa?stwowe,NULL,PL,5/1/2020,5
26150,Portugal,Dia do Trabalhador,Dia do Trabalhador,NULL,PT,5/1/2020,5
26153,Spain,Día del Trabajador,Día del Trabajador,NULL,ES,5/1/2020,5
26158,Norway,Søndag,Søndag,NULL,NO,5/3/2020,5
26159,Poland,?wi?to Narodowe Trzeciego Maja,?wi?to Narodowe Trzeciego Maja,NULL,PL,5/3/2020,5
26168,England,May Day,May Day,NULL,NULL,5/8/2020,5
26169,France,Armistice 1945,Armistice 1945,NULL,FR,5/8/2020,5
26172,Scotland,May Day,May Day,NULL,NULL,5/8/2020,5
26177,Norway,Søndag,Søndag,NULL,NO,5/10/2020,5
26179,Norway,"Grunnlovsdag, Søndag","Grunnlovsdag, Søndag",NULL,NO,5/17/2020,5
26182,Austria,Christi Himmelfahrt,Christi Himmelfahrt,NULL,AT,5/21/2020,5
26183,Belgium,O.L.H. Hemelvaart,O.L.H. Hemelvaart,NULL,BE,5/21/2020,5
26185,Finland,Helatorstai,Helatorstai,NULL,FI,5/21/2020,5
26186,France,Ascension,Ascension,NULL,FR,5/21/2020,5
26187,Germany,Christi Himmelfahrt,Christi Himmelfahrt,NULL,DE,5/21/2020,5
26189,Norway,Kristi himmelfartsdag,Kristi himmelfartsdag,NULL,NO,5/21/2020,5
26192,Norway,Søndag,Søndag,NULL,NO,5/24/2020,5
26196,England,Spring Bank Holiday,Spring Bank Holiday,NULL,NULL,5/25/2020,5
26199,Scotland,Spring Bank Holiday,Spring Bank Holiday,NULL,NULL,5/25/2020,5
26203,Belgium,Pinksteren,Pinksteren,NULL,BE,5/31/2020,5
26205,Finland,Helluntaipäivä,Helluntaipäivä,NULL,FI,5/31/2020,5
26206,Hungary,Pünkösd,Pünkösd,NULL,HU,5/31/2020,5
26208,Norway,"Første pinsedag, Søndag","Første pinsedag, Søndag",NULL,NO,5/31/2020,5
26209,Poland,Zielone ?wi?tki,Zielone ?wi?tki,NULL,PL,5/31/2020,5
26212,Austria,Pfingstmontag,Pfingstmontag,NULL,AT,6/1/2020,6
26213,Belgium,Pinkstermaandag,Pinkstermaandag,NULL,BE,6/1/2020,6
26215,France,Lundi de Pentecôte,Lundi de Pentecôte,NULL,FR,6/1/2020,6
26216,Germany,Pfingstmontag,Pfingstmontag,NULL,DE,6/1/2020,6
26217,Hungary,Pünkösdhétf?,Pünkösdhétf?,NULL,HU,6/1/2020,6
26221,Norway,Andre pinsedag,Andre pinsedag,NULL,NO,6/1/2020,6
26223,Italy,Festa della Repubblica,Festa della Repubblica,NULL,IT,6/2/2020,6
26226,Norway,Søndag,Søndag,NULL,NO,6/7/2020,6
26229,Portugal,Dia de Portugal,Dia de Portugal,NULL,PT,6/10/2020,6
26230,Austria,Fronleichnam,Fronleichnam,NULL,AT,6/11/2020,6
26232,Croatia,Tijelovo,Tijelovo,NULL,HR,6/11/2020,6
26233,Poland,Dzie? Bo?ego Cia?a,Dzie? Bo?ego Cia?a,NULL,PL,6/11/2020,6
26234,Portugal,Corpo de Deus,Corpo de Deus,NULL,PT,6/11/2020,6
26235,Norway,Søndag,Søndag,NULL,NO,6/14/2020,6
26240,Finland,Juhannusaatto,Juhannusaatto,NULL,FI,6/19/2020,6
26243,Finland,Juhannuspäivä,Juhannuspäivä,NULL,FI,6/20/2020,6
26245,Norway,Søndag,Søndag,NULL,NO,6/21/2020,6
26248,Croatia,Dan antifašisti?ke borbe,Dan antifašisti?ke borbe,NULL,HR,6/22/2020,6
26250,Norway,Søndag,Søndag,NULL,NO,6/28/2020,6
26260,Norway,Søndag,Søndag,NULL,NO,7/5/2020,7
26265,Norway,Søndag,Søndag,NULL,NO,7/12/2020,7
26268,France,Fête nationale,Fête nationale,NULL,FR,7/14/2020,7
26269,Norway,Søndag,Søndag,NULL,NO,7/19/2020,7
26272,Belgium,Nationale feestdag,Nationale feestdag,NULL,BE,7/21/2020,7
26275,Norway,Søndag,Søndag,NULL,NO,7/26/2020,7
26278,Norway,Søndag,Søndag,NULL,NO,8/2/2020,8
26282,Scotland,Summer Bank Holiday,Summer Bank Holiday,NULL,NULL,8/3/2020,8
26284,Croatia,Dan pobjede i domovinske zahvalnosti,Dan pobjede i domovinske zahvalnosti,NULL,HR,8/5/2020,8
26286,Norway,Søndag,Søndag,NULL,NO,8/9/2020,8
26291,Austria,Mariä Himmelfahrt,Mariä Himmelfahrt,NULL,AT,8/15/2020,8
26292,Belgium,O.L.V. Hemelvaart,O.L.V. Hemelvaart,NULL,BE,8/15/2020,8
26293,Croatia,Velika Gospa,Velika Gospa,NULL,HR,8/15/2020,8
26294,France,Assomption,Assomption,NULL,FR,8/15/2020,8
26296,Italy,Assunzione della Vergine,Assunzione della Vergine,NULL,IT,8/15/2020,8
26297,Poland,Wniebowzi?cie Naj?wi?tszej Marii Panny,Wniebowzi?cie Naj?wi?tszej Marii Panny,NULL,PL,8/15/2020,8
26298,Portugal,Assunção de Nossa Senhora,Assunção de Nossa Senhora,NULL,PT,8/15/2020,8
26300,Spain,Asunción de la Virgen,Asunción de la Virgen,NULL,ES,8/15/2020,8
26301,Norway,Søndag,Søndag,NULL,NO,8/16/2020,8
26305,Hungary,Az államalapítás ünnepe,Az államalapítás ünnepe,NULL,HU,8/20/2020,8
26306,Hungary,Az államalapítás ünnepe utáni pihen?nap,Az államalapítás ünnepe utáni pihen?nap,NULL,HU,8/21/2020,8
26307,Norway,Søndag,Søndag,NULL,NO,8/23/2020,8
26310,Norway,Søndag,Søndag,NULL,NO,8/30/2020,8
26312,England,Late Summer Bank Holiday,Late Summer Bank Holiday,NULL,NULL,8/31/2020,8
26317,Norway,Søndag,Søndag,NULL,NO,9/6/2020,9
26322,Norway,Søndag,Søndag,NULL,NO,9/13/2020,9
26325,Norway,Søndag,Søndag,NULL,NO,9/20/2020,9
26330,Norway,Søndag,Søndag,NULL,NO,9/27/2020,9
26334,Germany,Tag der Deutschen Einheit,Tag der Deutschen Einheit,NULL,DE,10/3/2020,10
26335,Norway,Søndag,Søndag,NULL,NO,10/4/2020,10
26337,Portugal,Implantação da República,Implantação da República,NULL,PT,10/5/2020,10
26338,Croatia,Dan neovisnosti,Dan neovisnosti,NULL,HR,10/8/2020,10
26339,Norway,Søndag,Søndag,NULL,NO,10/11/2020,10
26345,Spain,Día de la Hispanidad,Día de la Hispanidad,NULL,ES,10/12/2020,10
26348,Norway,Søndag,Søndag,NULL,NO,10/18/2020,10
26350,Hungary,Nemzeti ünnep,Nemzeti ünnep,NULL,HU,10/23/2020,10
26351,Norway,Søndag,Søndag,NULL,NO,10/25/2020,10
26353,Austria,Nationalfeiertag,Nationalfeiertag,NULL,AT,10/26/2020,10
26357,Finland,Pyhäinpäivä,Pyhäinpäivä,NULL,FI,10/31/2020,10
26360,Austria,Allerheiligen,Allerheiligen,NULL,AT,11/1/2020,11
26361,Belgium,Allerheiligen,Allerheiligen,NULL,BE,11/1/2020,11
26362,Croatia,Svi sveti,Svi sveti,NULL,HR,11/1/2020,11
26363,France,Toussaint,Toussaint,NULL,FR,11/1/2020,11
26364,Hungary,Mindenszentek,Mindenszentek,NULL,HU,11/1/2020,11
26365,Italy,Tutti i Santi,Tutti i Santi,NULL,IT,11/1/2020,11
26366,Norway,Søndag,Søndag,NULL,NO,11/1/2020,11
26367,Poland,Uroczysto?? Wszystkich ?wi?tych,Uroczysto?? Wszystkich ?wi?tych,NULL,PL,11/1/2020,11
26368,Portugal,Dia de Todos os Santos,Dia de Todos os Santos,NULL,PT,11/1/2020,11
26370,Spain,Todos los Santos,Todos los Santos,NULL,ES,11/1/2020,11
26376,Norway,Søndag,Søndag,NULL,NO,11/8/2020,11
26378,Belgium,Wapenstilstand,Wapenstilstand,NULL,BE,11/11/2020,11
26379,France,Armistice 1918,Armistice 1918,NULL,FR,11/11/2020,11
26380,Poland,Narodowe ?wi?to Niepodleg?o?ci,Narodowe ?wi?to Niepodleg?o?ci,NULL,PL,11/11/2020,11
26383,Norway,Søndag,Søndag,NULL,NO,11/15/2020,11
26388,Croatia,Dan sje?anja,Dan sje?anja,NULL,HR,11/18/2020,11
26391,Norway,Søndag,Søndag,NULL,NO,11/22/2020,11
26395,Norway,Søndag,Søndag,NULL,NO,11/29/2020,11
26397,Scotland,St. Andrew's Day,St. Andrew's Day,NULL,NULL,11/30/2020,11
26399,Portugal,Restauração da Independência,Restauração da Independência,NULL,PT,12/1/2020,12
26400,Finland,Itsenäisyyspäivä,Itsenäisyyspäivä,NULL,FI,12/6/2020,12
26401,Norway,Søndag,Søndag,NULL,NO,12/6/2020,12
26402,Spain,Día de la constitución Española,Día de la constitución Española,NULL,ES,12/6/2020,12
26405,Austria,Mariä Empfängnis,Mariä Empfängnis,NULL,AT,12/8/2020,12
26407,Italy,Immacolata Concezione,Immacolata Concezione,NULL,IT,12/8/2020,12
26408,Portugal,Imaculada Conceição,Imaculada Conceição,NULL,PT,12/8/2020,12
26409,Spain,La Inmaculada Concepción,La Inmaculada Concepción,NULL,ES,12/8/2020,12
26410,Norway,Søndag,Søndag,NULL,NO,12/13/2020,12
26413,Norway,Søndag,Søndag,NULL,NO,12/20/2020,12
26416,Finland,Jouluaatto,Jouluaatto,NULL,FI,12/24/2020,12
26417,Hungary,Szenteste,Szenteste,NULL,HU,12/24/2020,12
26421,Austria,Christtag,Christtag,NULL,AT,12/25/2020,12
26423,Belgium,Kerstmis,Kerstmis,NULL,BE,12/25/2020,12
26427,Croatia,Boži?,Boži?,NULL,HR,12/25/2020,12
26430,England,Christmas Day,Christmas Day,NULL,NULL,12/25/2020,12
26431,Finland,Joulupäivä,Joulupäivä,NULL,FI,12/25/2020,12
26432,France,Noël,Noël,NULL,FR,12/25/2020,12
26433,Germany,Erster Weihnachtstag,Erster Weihnachtstag,NULL,DE,12/25/2020,12
26434,Hungary,Karácsony,Karácsony,NULL,HU,12/25/2020,12
26438,Italy,Natale,Natale,NULL,IT,12/25/2020,12
26443,Norway,Første juledag,Første juledag,NULL,NO,12/25/2020,12
26444,Poland,Bo?e Narodzenie (pierwszy dzie?),Bo?e Narodzenie (pierwszy dzie?),NULL,PL,12/25/2020,12
26445,Portugal,Dia de Natal,Dia de Natal,NULL,PT,12/25/2020,12
26446,Scotland,Christmas Day,Christmas Day,NULL,NULL,12/25/2020,12
26449,Spain,Navidad,Navidad,NULL,ES,12/25/2020,12
26457,Austria,Stefanitag,Stefanitag,NULL,AT,12/26/2020,12
26458,Croatia,Sveti Stjepan,Sveti Stjepan,NULL,HR,12/26/2020,12
26461,England,Boxing Day,Boxing Day,NULL,NULL,12/26/2020,12
26462,Finland,Tapaninpäivä,Tapaninpäivä,NULL,FI,12/26/2020,12
26463,Germany,Zweiter Weihnachtstag,Zweiter Weihnachtstag,NULL,DE,12/26/2020,12
26464,Hungary,Karácsony másnapja,Karácsony másnapja,NULL,HU,12/26/2020,12
26467,Italy,Santo Stefano,Santo Stefano,NULL,IT,12/26/2020,12
26471,Norway,Andre juledag,Andre juledag,NULL,NO,12/26/2020,12
26472,Poland,Bo?e Narodzenie (drugi dzie?),Bo?e Narodzenie (drugi dzie?),NULL,PL,12/26/2020,12
26473,Scotland,Boxing Day,Boxing Day,NULL,NULL,12/26/2020,12
26479,Norway,Søndag,Søndag,NULL,NO,12/27/2020,12
26483,England,Boxing Day (Observed),Boxing Day,NULL,NULL,12/28/2020,12
26488,Scotland,Boxing Day (Observed),Boxing Day,NULL,NULL,12/28/2020,12
26494,Austria,Neujahr,Neujahr,NULL,AT,1/1/2021,1
26496,Belgium,Nieuwjaarsdag,Nieuwjaarsdag,NULL,BE,1/1/2021,1
26500,Croatia,Nova Godina,Nova Godina,NULL,HR,1/1/2021,1
26503,England,New Year's Day,New Year's Day,NULL,NULL,1/1/2021,1
26504,Finland,Uudenvuodenpäivä,Uudenvuodenpäivä,NULL,FI,1/1/2021,1
26505,France,Jour de l'an,Jour de l'an,NULL,FR,1/1/2021,1
26506,Germany,Neujahr,Neujahr,NULL,DE,1/1/2021,1
26507,Hungary,Újév,Újév,NULL,HU,1/1/2021,1
26510,Italy,Capodanno,Capodanno,NULL,IT,1/1/2021,1
26516,Norway,Første nyttårsdag,Første nyttårsdag,NULL,NO,1/1/2021,1
26517,Poland,Nowy Rok,Nowy Rok,NULL,PL,1/1/2021,1
26518,Portugal,Ano Novo,Ano Novo,NULL,PT,1/1/2021,1
26519,Scotland,New Year's Day,New Year's Day,NULL,NULL,1/1/2021,1
26522,Spain,Año nuevo,Año nuevo,NULL,ES,1/1/2021,1
26531,Scotland,New Year Holiday,New Year Holiday,NULL,NULL,1/2/2021,1
26534,Norway,Søndag,Søndag,NULL,NO,1/3/2021,1
26537,Scotland,New Year Holiday (Observed),New Year Holiday,NULL,NULL,1/4/2021,1
26539,Austria,Heilige Drei Könige,Heilige Drei Könige,NULL,AT,1/6/2021,1
26540,Croatia,Sveta tri kralja,Sveta tri kralja,NULL,HR,1/6/2021,1
26541,Finland,Loppiainen,Loppiainen,NULL,FI,1/6/2021,1
26542,Italy,Epifania del Signore,Epifania del Signore,NULL,IT,1/6/2021,1
26543,Poland,?wi?to Trzech Króli,?wi?to Trzech Króli,NULL,PL,1/6/2021,1
26544,Spain,Epifanía del Señor,Epifanía del Señor,NULL,ES,1/6/2021,1
26548,Norway,Søndag,Søndag,NULL,NO,1/10/2021,1
26553,Norway,Søndag,Søndag,NULL,NO,1/17/2021,1
26556,Norway,Søndag,Søndag,NULL,NO,1/24/2021,1
26560,Norway,Søndag,Søndag,NULL,NO,1/31/2021,1
26565,Norway,Søndag,Søndag,NULL,NO,2/7/2021,2
26570,Norway,Søndag,Søndag,NULL,NO,2/14/2021,2
26578,Norway,Søndag,Søndag,NULL,NO,2/21/2021,2
26581,Norway,Søndag,Søndag,NULL,NO,2/28/2021,2
26583,Norway,Søndag,Søndag,NULL,NO,3/7/2021,3
26587,Norway,Søndag,Søndag,NULL,NO,3/14/2021,3
26589,Hungary,Nemzeti ünnep,Nemzeti ünnep,NULL,HU,3/15/2021,3
26596,Norway,Søndag,Søndag,NULL,NO,3/21/2021,3
26603,Norway,Søndag,Søndag,NULL,NO,3/28/2021,3
26608,Norway,Skjærtorsdag,Skjærtorsdag,NULL,NO,4/1/2021,4
26616,England,Good Friday,Good Friday,NULL,NULL,4/2/2021,4
26617,Finland,Pitkäperjantai,Pitkäperjantai,NULL,FI,4/2/2021,4
26618,Germany,Karfreitag,Karfreitag,NULL,DE,4/2/2021,4
26619,Hungary,Nagypéntek,Nagypéntek,NULL,HU,4/2/2021,4
26624,Norway,Langfredag,Langfredag,NULL,NO,4/2/2021,4
26625,Portugal,Sexta-feira Santa,Sexta-feira Santa,NULL,PT,4/2/2021,4
26626,Scotland,Good Friday,Good Friday,NULL,NULL,4/2/2021,4
26633,Belgium,Pasen,Pasen,NULL,BE,4/4/2021,4
26635,Croatia,Uskrs,Uskrs,NULL,HR,4/4/2021,4
26637,Finland,Pääsiäispäivä,Pääsiäispäivä,NULL,FI,4/4/2021,4
26638,Hungary,Húsvét,Húsvét,NULL,HU,4/4/2021,4
26639,Italy,Pasqua di Resurrezione,Pasqua di Resurrezione,NULL,IT,4/4/2021,4
26641,Norway,"Første påskedag, Søndag","Første påskedag, Søndag",NULL,NO,4/4/2021,4
26642,Poland,Niedziela Wielkanocna,Niedziela Wielkanocna,NULL,PL,4/4/2021,4
26643,Portugal,Páscoa,Páscoa,NULL,PT,4/4/2021,4
26647,Austria,Ostermontag,Ostermontag,NULL,AT,4/5/2021,4
26648,Belgium,Paasmaandag,Paasmaandag,NULL,BE,4/5/2021,4
26649,Croatia,Uskrsni ponedjeljak,Uskrsni ponedjeljak,NULL,HR,4/5/2021,4
26652,England,Easter Monday,Easter Monday,NULL,NULL,4/5/2021,4
26653,Finland,2. pääsiäispäivä,2. pääsiäispäivä,NULL,FI,4/5/2021,4
26654,France,Lundi de Pâques,Lundi de Pâques,NULL,FR,4/5/2021,4
26655,Germany,Ostermontag,Ostermontag,NULL,DE,4/5/2021,4
26656,Hungary,Húsvét Hétf?,Húsvét Hétf?,NULL,HU,4/5/2021,4
26659,Italy,Lunedì dell'Angelo,Lunedì dell'Angelo,NULL,IT,4/5/2021,4
26663,Norway,Andre påskedag,Andre påskedag,NULL,NO,4/5/2021,4
26664,Poland,Poniedzia?ek Wielkanocny,Poniedzia?ek Wielkanocny,NULL,PL,4/5/2021,4
26671,Norway,Søndag,Søndag,NULL,NO,4/11/2021,4
26673,Norway,Søndag,Søndag,NULL,NO,4/18/2021,4
26677,Italy,Festa della Liberazione,Festa della Liberazione,NULL,IT,4/25/2021,4
26679,Norway,Søndag,Søndag,NULL,NO,4/25/2021,4
26680,Portugal,Dia da Liberdade,Dia da Liberdade,NULL,PT,4/25/2021,4
26690,Austria,Staatsfeiertag,Staatsfeiertag,NULL,AT,5/1/2021,5
26692,Belgium,Dag van de Arbeid,Dag van de Arbeid,NULL,BE,5/1/2021,5
26695,Croatia,Me?unarodni praznik rada,Me?unarodni praznik rada,NULL,HR,5/1/2021,5
26697,Finland,Vappu,Vappu,NULL,FI,5/1/2021,5
26698,France,Fête du Travail,Fête du Travail,NULL,FR,5/1/2021,5
26699,Germany,Erster Mai,Erster Mai,NULL,DE,5/1/2021,5
26700,Hungary,A Munka ünnepe,A Munka ünnepe,NULL,HU,5/1/2021,5
26702,Italy,Festa dei Lavoratori,Festa dei Lavoratori,NULL,IT,5/1/2021,5
26704,Norway,Arbeidernes dag,Arbeidernes dag,NULL,NO,5/1/2021,5
26705,Poland,?wi?to Pa?stwowe,?wi?to Pa?stwowe,NULL,PL,5/1/2021,5
26706,Portugal,Dia do Trabalhador,Dia do Trabalhador,NULL,PT,5/1/2021,5
26709,Spain,Día del Trabajador,Día del Trabajador,NULL,ES,5/1/2021,5
26712,Norway,Søndag,Søndag,NULL,NO,5/2/2021,5
26716,England,May Day,May Day,NULL,NULL,5/3/2021,5
26721,Poland,?wi?to Narodowe Trzeciego Maja,?wi?to Narodowe Trzeciego Maja,NULL,PL,5/3/2021,5
26722,Scotland,May Day,May Day,NULL,NULL,5/3/2021,5
26728,France,Armistice 1945,Armistice 1945,NULL,FR,5/8/2021,5
26730,Norway,Søndag,Søndag,NULL,NO,5/9/2021,5
26734,Austria,Christi Himmelfahrt,Christi Himmelfahrt,NULL,AT,5/13/2021,5
26735,Belgium,O.L.H. Hemelvaart,O.L.H. Hemelvaart,NULL,BE,5/13/2021,5
26737,Finland,Helatorstai,Helatorstai,NULL,FI,5/13/2021,5
26738,France,Ascension,Ascension,NULL,FR,5/13/2021,5
26739,Germany,Christi Himmelfahrt,Christi Himmelfahrt,NULL,DE,5/13/2021,5
26741,Norway,Kristi himmelfartsdag,Kristi himmelfartsdag,NULL,NO,5/13/2021,5
26744,Norway,Søndag,Søndag,NULL,NO,5/16/2021,5
26747,Norway,Grunnlovsdag,Grunnlovsdag,NULL,NO,5/17/2021,5
26748,Belgium,Pinksteren,Pinksteren,NULL,BE,5/23/2021,5
26750,Finland,Helluntaipäivä,Helluntaipäivä,NULL,FI,5/23/2021,5
26751,Hungary,Pünkösd,Pünkösd,NULL,HU,5/23/2021,5
26753,Norway,"Første pinsedag, Søndag","Første pinsedag, Søndag",NULL,NO,5/23/2021,5
26754,Poland,Zielone ?wi?tki,Zielone ?wi?tki,NULL,PL,5/23/2021,5
26757,Austria,Pfingstmontag,Pfingstmontag,NULL,AT,5/24/2021,5
26758,Belgium,Pinkstermaandag,Pinkstermaandag,NULL,BE,5/24/2021,5
26761,France,Lundi de Pentecôte,Lundi de Pentecôte,NULL,FR,5/24/2021,5
26762,Germany,Pfingstmontag,Pfingstmontag,NULL,DE,5/24/2021,5
26763,Hungary,Pünkösdhétf?,Pünkösdhétf?,NULL,HU,5/24/2021,5
26765,Norway,Andre pinsedag,Andre pinsedag,NULL,NO,5/24/2021,5
26768,Norway,Søndag,Søndag,NULL,NO,5/30/2021,5
26770,England,Spring Bank Holiday,Spring Bank Holiday,NULL,NULL,5/31/2021,5
26773,Scotland,Spring Bank Holiday,Spring Bank Holiday,NULL,NULL,5/31/2021,5
26777,Italy,Festa della Repubblica,Festa della Repubblica,NULL,IT,6/2/2021,6
